changed,reason,original,corrected,best_candidate,confidence,edit_distance,sequence_similarity,edit_similarity,phonetic_light_similarity,frequency,context_score,repeat_bonus,margin,candidate_count,row_index,sample_id,whisper_raw,character_corrected
False,rejected_low_confidence,snatched,snatched,watched,0.6764698637158392,2.0,0.8,0.75,0.7954545454545454,12.0,0.0,0.0,0.6764698637158392,1.0,2588,torgo_007160,they snatched a program of your skinny tarts over your chin sorry,they snatched a program of your skinny tarts over your chin sorry
False,no_candidate,skinny,skinny,,0.0,,,,,,,,,,2588,torgo_007160,they snatched a program of your skinny tarts over your chin sorry,they snatched a program of your skinny tarts over your chin sorry
False,rejected_low_confidence,tarts,tarts,parts,0.6920267756450647,1.0,0.8,0.8,0.8125,4.0,0.0,0.0,0.6920267756450647,1.0,2588,torgo_007160,they snatched a program of your skinny tarts over your chin sorry,they snatched a program of your skinny tarts over your chin sorry
False,rejected_low_confidence,sorry,sorry,worry,0.6969244091703847,1.0,0.8,0.8,0.75,12.0,0.0,0.0,0.6969244091703847,1.0,2588,torgo_007160,they snatched a program of your skinny tarts over your chin sorry,they snatched a program of your skinny tarts over your chin sorry
False,rejected_low_confidence,snatched,snatched,watched,0.6764698637158392,2.0,0.8,0.75,0.7954545454545454,12.0,0.0,0.0,0.6764698637158392,1.0,2589,torgo_007161,she snatched a brook of shorted ice made of wood,she snatched a brook of shorted ice made of wood
False,rejected_low_confidence,brook,brook,book,0.7111504767011279,1.0,0.8888888888888888,0.8,0.8500000000000001,2.0,0.0,0.0,0.7111504767011279,1.0,2589,torgo_007161,she snatched a brook of shorted ice made of wood,she snatched a brook of shorted ice made of wood
False,rejected_low_confidence,shorted,shorted,short,0.6816170632633791,2.0,0.8333333333333334,0.7142857142857143,0.8333333333333333,33.0,0.0,0.0,0.01550658605159938,3.0,2589,torgo_007161,she snatched a brook of shorted ice made of wood,she snatched a brook of shorted ice made of wood
False,rejected_low_confidence,wood,wood,good,0.6842522204943788,1.0,0.75,0.75,0.625,54.0,0.5,0.0,0.024049935422066904,3.0,2589,torgo_007161,she snatched a brook of shorted ice made of wood,she snatched a brook of shorted ice made of wood
False,rejected_low_confidence,health,health,healthy,0.7697520016258712,1.0,0.9230769230769231,0.8571428571428572,0.9166666666666666,10.0,0.0,0.0,0.03878117927854863,4.0,2594,torgo_007166,he also provides for funds to clear some in health colleges' bearish story,he also provides for funds to clear some in health colleges' bearish story
False,rejected_low_confidence,colleges',colleges',colleges,0.7919178732226722,1.0,0.9411764705882353,0.8888888888888888,0.9166666666666666,12.0,0.0,0.0,0.7919178732226722,1.0,2594,torgo_007166,he also provides for funds to clear some in health colleges' bearish story,he also provides for funds to clear some in health colleges' bearish story
False,no_candidate,bearish,bearish,,0.0,,,,,,,,,,2594,torgo_007166,he also provides for funds to clear some in health colleges' bearish story,he also provides for funds to clear some in health colleges' bearish story
False,no_candidate,annual,annual,,0.0,,,,,,,,,,2595,torgo_007167,the annual dark core hours stood empty,the annual dark core hours stood empty
False,rejected_low_confidence,core,core,score,0.7273239109141932,1.0,0.8888888888888888,0.8,0.8500000000000001,11.0,0.0,0.0,0.059595082291679646,8.0,2595,torgo_007167,the annual dark core hours stood empty,the annual dark core hours stood empty
False,no_candidate,hours,hours,,0.0,,,,,,,,,,2595,torgo_007167,the annual dark core hours stood empty,the annual dark core hours stood empty
False,rejected_low_confidence,shine,shine,shin,0.767702285072312,1.0,0.8888888888888888,0.8,0.9166666666666666,6.0,1.0,0.0,0.767702285072312,1.0,2597,torgo_007169,shine,shine
False,rejected_low_confidence,fearty,fearty,fear,0.67585276177344,2.0,0.8,0.6666666666666667,0.75,20.0,1.0,0.0,0.02576504294723403,6.0,2598,torgo_007170,fearty,fearty
False,rejected_low_confidence,card,card,car,0.7394352895564077,1.0,0.8571428571428571,0.75,0.8500000000000001,17.0,1.0,0.0,0.03951088038602313,6.0,2600,torgo_007172,card,card
False,rejected_low_confidence,bead,bead,bread,0.7713874890139891,1.0,0.8888888888888888,0.8,0.8500000000000001,16.0,1.0,0.0,0.017527475915660173,11.0,2601,torgo_007173,bead,bead
False,rejected_low_confidence,odds,odds,odd,0.676618146188613,1.0,0.8571428571428571,0.75,0.75,5.0,0.0,0.0,0.676618146188613,1.0,2602,torgo_007174,their odds are back there to farm,their odds are back there to farm
True,accepted,episodes,episode,,0.820710123456099,1.0,0.9333333333333333,0.875,0.8928571428571428,12.0,1.0,0.0,0.820710123456099,1.0,2606,torgo_007178,the episode they have new episodes is reported,the episode they have new episode is reported
False,no_candidate,grand,grand,,0.0,,,,,,,,,,2609,torgo_007181,he further proposed grand and specific terms for experimental expertise,he further proposed grand and specific terms for experimental expertise
False,no_candidate,specific,specific,,0.0,,,,,,,,,,2609,torgo_007181,he further proposed grand and specific terms for experimental expertise,he further proposed grand and specific terms for experimental expertise
False,rejected_low_confidence,terms,terms,term,0.7213958232641121,1.0,0.8888888888888888,0.8,0.8928571428571428,4.0,0.0,0.0,0.7213958232641121,1.0,2609,torgo_007181,he further proposed grand and specific terms for experimental expertise,he further proposed grand and specific terms for experimental expertise
False,no_candidate,expertise,expertise,,0.0,,,,,,,,,,2609,torgo_007181,he further proposed grand and specific terms for experimental expertise,he further proposed grand and specific terms for experimental expertise
False,rejected_low_confidence,broad,broad,bread,0.752554155680656,1.0,0.8,0.8,0.875,16.0,1.0,0.0,0.752554155680656,1.0,2610,torgo_007182,broad,broad
False,no_candidate,sharpened,sharpened,,0.0,,,,,,,,,,2611,torgo_007183,sharpened,sharpened
False,rejected_low_confidence,care,care,are,0.7328557500470464,1.0,0.8571428571428571,0.75,0.75,133.0,0.5,0.0,0.00675379382397201,7.0,2614,torgo_007186,i'd care,i'd care
False,rejected_low_confidence,tree,tree,three,0.7461006865592578,1.0,0.8888888888888888,0.8,0.8500000000000001,59.0,0.0,0.0,0.7461006865592578,1.0,2615,torgo_007187,there is a tree out up above,there is a tree out up above
False,no_candidate,everywhere,everywhere,,0.0,,,,,,,,,,2616,torgo_007188,aluminum everywhere can often be dirty,aluminum everywhere can often be dirty
False,no_candidate,cube,cube,,0.0,,,,,,,,,,2617,torgo_007189,cube pig,cube pig
False,no_candidate,villainryxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,villainryxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,,0.0,,,,,,,,,,2620,torgo_007192,villainryxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,villainryxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
False,rejected_low_confidence,saving,saving,sing,0.6719200010213036,2.0,0.8,0.6666666666666667,0.8095238095238094,8.0,1.0,0.0,0.041200137305464346,6.0,2622,torgo_007194,saving,saving
False,no_candidate,atexxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,atexxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,,0.0,,,,,,,,,,2625,torgo_007197,atexxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,atexxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
False,rejected_low_confidence,tearge,tearge,tear,0.6880748858715128,2.0,0.8,0.6666666666666667,0.8,38.0,1.0,0.0,0.08749381292041292,2.0,2631,torgo_007203,tearge,tearge
False,rejected_low_confidence,jorn,jorn,horn,0.6870772946873926,1.0,0.75,0.75,0.75,23.0,0.5,0.0,0.0010151327315457426,4.0,2632,torgo_007204,jorn jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg,jorn jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg jpg
False,no_candidate,tizzy,tizzy,,0.0,,,,,,,,,,2636,torgo_007208,you wore warm tizzy wedded over a long time ago,you wore warm tizzy wedded over a long time ago
False,rejected_low_confidence,wedded,wedded,weed,0.6590543371754554,2.0,0.8,0.6666666666666667,1.0,17.0,0.0,0.0,0.06304126256107823,3.0,2636,torgo_007208,you wore warm tizzy wedded over a long time ago,you wore warm tizzy wedded over a long time ago
False,no_candidate,foggerowlxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,foggerowlxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,,0.0,,,,,,,,,,2640,torgo_007212,foggerowlxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,foggerowlxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
False,rejected_low_confidence,orthert,orthert,other,0.6776779751593661,2.0,0.8333333333333334,0.7142857142857143,0.8125,28.0,0.0,0.0,0.6776779751593661,1.0,2643,torgo_007215,orthert,orthert
False,rejected_low_confidence,mine,mine,nine,0.707553551290129,1.0,0.75,0.75,0.75,24.0,1.0,0.0,0.0023554555413819456,5.0,2648,torgo_007220,mine,mine
False,no_candidate,egged,egged,,0.0,,,,,,,,,,2649,torgo_007221,i egged back with yelp howl and cry to the wigs,i egged back with yelp howl and cry to the wigs
False,rejected_low_confidence,yelp,yelp,help,0.6721273756475159,1.0,0.75,0.75,0.75,36.0,0.0,0.0,0.002202966477131363,2.0,2649,torgo_007221,i egged back with yelp howl and cry to the wigs,i egged back with yelp howl and cry to the wigs
False,rejected_low_confidence,howl,howl,owl,0.6785314290820803,1.0,0.8571428571428571,0.75,0.8500000000000001,2.0,0.0,0.0,0.029754653437015888,2.0,2649,torgo_007221,i egged back with yelp howl and cry to the wigs,i egged back with yelp howl and cry to the wigs
False,no_candidate,wigs,wigs,,0.0,,,,,,,,,,2649,torgo_007221,i egged back with yelp howl and cry to the wigs,i egged back with yelp howl and cry to the wigs
False,rejected_low_confidence,chopper,chopper,chowder,0.644475289045756,2.0,0.7142857142857143,0.7142857142857143,0.75,5.0,0.5,0.0,0.644475289045756,1.0,2653,torgo_007225,chopper,chopper
False,rejected_low_confidence,airm,airm,air,0.7462395080176263,1.0,0.8571428571428571,0.75,0.75,75.0,1.0,0.0,0.00013755179455188227,2.0,2655,torgo_007227,airm,airm
False,rejected_low_confidence,mating,mating,meeting,0.6676621022325692,2.0,0.7692307692307693,0.7142857142857143,0.85,5.0,0.5,0.0,0.04026162553144108,3.0,2656,torgo_007228,mating,mating
False,rejected_low_confidence,days,days,day,0.716392015635912,1.0,0.8571428571428571,0.75,0.8500000000000001,76.0,0.0,0.0,0.0654881551615848,2.0,2659,torgo_007231,before the days it can have a review every formula,before the days it can have a review every formula
False,no_candidate,beautiful,beautiful,,0.0,,,,,,,,,,2662,torgo_007234,the museum is the most beautiful museum ever used to be,the museum is the most beautiful museum ever used to be
False,rejected_low_confidence,barned,barned,barn,0.676210123456099,2.0,0.8,0.6666666666666667,0.8095238095238094,12.0,1.0,0.0,0.03549959662554514,4.0,2663,torgo_007235,barned,barned
False,no_candidate,ratteatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatat,ratteatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatat,,0.0,,,,,,,,,,2673,torgo_007245,ratteatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatat,ratteatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatat
False,no_candidate,treading,treading,,0.0,,,,,,,,,,2680,torgo_007252,treading,treading
False,rejected_low_confidence,royal,royal,loyal,0.6985939190128592,1.0,0.8,0.8,0.75,14.0,0.0,0.0,0.6985939190128592,1.0,2682,torgo_007254,a royal plier lay near the wall,a royal plier lay near the wall
False,no_candidate,plier,plier,,0.0,,,,,,,,,,2682,torgo_007254,a royal plier lay near the wall,a royal plier lay near the wall
False,rejected_low_confidence,darned,darned,darn,0.6742611591350287,2.0,0.8,0.6666666666666667,0.8095238095238094,10.0,1.0,0.0,0.03355063230447486,3.0,2684,torgo_007256,darned,darned
False,rejected_low_confidence,shedding,shedding,wedding,0.6676342867355891,2.0,0.8,0.75,0.75,8.0,0.0,0.0,0.003164423019749951,2.0,2687,torgo_007259,shedding,shedding
False,rejected_low_confidence,leaves,leaves,lives,0.6659329435594438,2.0,0.7272727272727273,0.6666666666666667,0.85,16.0,1.0,0.0,0.05726515350181116,5.0,2689,torgo_007261,carl leaves in the dark mirror,carl leaves in the dark mirror
False,rejected_low_confidence,mirror,mirror,error,0.6211677900576327,2.0,0.7272727272727273,0.6666666666666667,0.625,13.0,0.5,0.0,0.6211677900576327,1.0,2689,torgo_007261,carl leaves in the dark mirror,carl leaves in the dark mirror
False,rejected_low_confidence,jaggedy,jaggedy,jagged,0.8131166082377265,1.0,0.9230769230769231,0.8571428571428572,0.8928571428571428,17.0,1.0,0.0,0.8131166082377265,1.0,2690,torgo_007262,jaggedy,jaggedy
False,rejected_low_confidence,reads,reads,read,0.782744395713987,1.0,0.8888888888888888,0.8,0.8500000000000001,44.0,1.0,0.0,0.09696762006892246,2.0,2691,torgo_007263,reads,reads
False,rejected_low_confidence,needy,needy,need,0.7111504767011279,1.0,0.8888888888888888,0.8,0.8500000000000001,2.0,0.0,0.0,0.01422606753074318,2.0,2693,torgo_007265,needy,needy
False,rejected_low_confidence,dadd,dadd,add,0.7497048632951457,1.0,0.8571428571428571,0.75,1.0,11.0,1.0,0.0,0.04335629084527082,2.0,2694,torgo_007266,dadd,dadd
False,rejected_low_confidence,tree,tree,three,0.7661006865592578,1.0,0.8888888888888888,0.8,0.8500000000000001,59.0,0.5,0.0,0.7661006865592578,1.0,2698,torgo_007270,he wrapped the bag in a tree,he wrapped the bag in a tree
False,rejected_low_confidence,eating,eating,meeting,0.6636144831849501,2.0,0.7692307692307693,0.7142857142857143,0.8095238095238094,5.0,0.5,0.0,0.03317829219810775,3.0,2699,torgo_007271,eating,eating
False,rejected_low_confidence,mice,mice,nice,0.6989790607173765,1.0,0.75,0.75,0.625,34.0,1.0,0.0,0.007745346562984201,5.0,2703,torgo_007275,mice,mice
False,rejected_low_confidence,borns,borns,born,0.7586812095748946,1.0,0.8888888888888888,0.8,0.8928571428571428,21.0,0.5,0.0,0.7586812095748946,1.0,2705,torgo_007277,borns in jerry's were to the same leg,borns in jerry's were to the same leg
False,no_candidate,jerry's,jerry's,,0.0,,,,,,,,,,2705,torgo_007277,borns in jerry's were to the same leg,borns in jerry's were to the same leg
False,rejected_low_confidence,reads,reads,read,0.782744395713987,1.0,0.8888888888888888,0.8,0.8500000000000001,44.0,1.0,0.0,0.09696762006892246,2.0,2706,torgo_007278,reads,reads
False,rejected_low_confidence,yake,yake,take,0.7002415525381792,1.0,0.75,0.75,0.625,38.0,1.0,0.0,0.0,6.0,2707,torgo_007279,yake,yake
False,rejected_low_confidence,decker,decker,deer,0.6733874890139893,2.0,0.8,0.6666666666666667,0.75,16.0,1.0,0.0,0.04566986894506664,4.0,2713,torgo_007285,decker,decker
False,rejected_low_confidence,tugged,tugged,jagged,0.6295543371754554,2.0,0.6666666666666666,0.6666666666666667,0.625,17.0,1.0,0.0,0.011725339438537485,2.0,2720,torgo_012360,tugged,tugged
False,rejected_low_confidence,stips,stips,tips,0.7354361909868422,1.0,0.8888888888888888,0.8,0.8928571428571428,2.0,0.5,0.0,0.02965941534177763,2.0,2722,torgo_012362,stips,stips
False,rejected_low_confidence,knewt,knewt,knew,0.7884903466674981,1.0,0.8888888888888888,0.8,0.8928571428571428,50.0,1.0,0.0,0.7884903466674981,1.0,2725,torgo_012365,knewt,knewt
False,rejected_low_confidence,growl,growl,grow,0.7786812095748946,1.0,0.8888888888888888,0.8,0.8928571428571428,21.0,1.0,0.0,0.7786812095748946,1.0,2727,torgo_012367,growl,growl
False,rejected_low_confidence,knewt,knewt,knew,0.7884903466674981,1.0,0.8888888888888888,0.8,0.8928571428571428,50.0,1.0,0.0,0.7884903466674981,1.0,2735,torgo_012375,knewt,knewt
False,rejected_low_confidence,treat,treat,threat,0.7868364842065112,1.0,0.9090909090909091,0.8333333333333334,0.8928571428571428,6.0,1.0,0.0,0.04991207503612649,3.0,2746,torgo_012386,treat,treat
False,no_candidate,swamper,swamper,,0.0,,,,,,,,,,2761,torgo_012401,swamper,swamper
False,no_candidate,buggett,buggett,,0.0,,,,,,,,,,2766,torgo_012406,buggett,buggett
False,rejected_low_confidence,grandfather's,grandfather's,grandfather,0.7958844625307784,2.0,0.9166666666666666,0.8461538461538461,0.9166666666666666,33.0,0.5,0.0,0.7958844625307784,1.0,2786,torgo_012426,you wished to know all about my grandfather's story,you wished to know all about my grandfather's story
False,rejected_low_confidence,rease,rease,ease,0.7613874890139891,1.0,0.8888888888888888,0.8,0.75,16.0,1.0,0.0,0.7613874890139891,1.0,2797,torgo_012437,rease,rease
False,rejected_low_confidence,shearer,shearer,share,0.7258638609849791,2.0,0.8333333333333334,0.7142857142857143,0.95,17.0,1.0,0.0,0.0029320016632772283,3.0,2802,torgo_012442,shearer,shearer
False,rejected_low_confidence,treece,treece,trace,0.6665997917209099,2.0,0.7272727272727273,0.6666666666666667,0.85,17.0,1.0,0.0,0.6665997917209099,1.0,2814,torgo_012454,treece,treece
False,rejected_low_confidence,girl,girl,girls,0.7453213326913596,1.0,0.8888888888888888,0.8,0.8928571428571428,6.0,0.5,0.0,0.0826190476190477,2.0,2815,torgo_012455,a little girl has been punished and she is sitting in the corner,a little girl has been punished and she is sitting in the corner
False,no_candidate,punished,punished,,0.0,,,,,,,,,,2815,torgo_012455,a little girl has been punished and she is sitting in the corner,a little girl has been punished and she is sitting in the corner
False,rejected_low_confidence,corner,corner,corn,0.6623478762415613,2.0,0.8,0.6666666666666667,0.8095238095238094,21.0,0.5,0.0,0.05756225783591595,4.0,2815,torgo_012455,a little girl has been punished and she is sitting in the corner,a little girl has been punished and she is sitting in the corner
False,rejected_low_confidence,earl,earl,early,0.7239676200689225,1.0,0.8888888888888888,0.8,0.8500000000000001,8.0,0.0,0.0,0.0392467977216,3.0,2821,torgo_012461,earl,earl
False,rejected_low_confidence,once,once,one,0.7306588047295963,1.0,0.8571428571428571,0.75,0.75,110.0,0.5,0.0,0.7306588047295963,1.0,2832,torgo_012472,just once i got wet,just once i got wet
False,no_candidate,slaytch,slaytch,,0.0,,,,,,,,,,2836,torgo_012476,slaytch,slaytch
False,rejected_low_confidence,forte,forte,fort,0.767702285072312,1.0,0.8888888888888888,0.8,0.9166666666666666,6.0,1.0,0.0,0.05272684022299756,2.0,2838,torgo_012478,forte,forte
False,rejected_low_confidence,girl,girl,girls,0.7453213326913596,1.0,0.8888888888888888,0.8,0.8928571428571428,6.0,0.5,0.0,0.0826190476190477,2.0,2842,torgo_012482,little girl doesn't want to eat her vegetables,little girl doesn't want to eat her vegetables
False,no_candidate,vegetables,vegetables,,0.0,,,,,,,,,,2842,torgo_012482,little girl doesn't want to eat her vegetables,little girl doesn't want to eat her vegetables
False,rejected_low_confidence,plate,plate,place,0.7000541556806559,1.0,0.8,0.8,0.75,16.0,0.0,0.0,0.7000541556806559,1.0,2852,torgo_012492,plate,plate
False,rejected_low_confidence,shearer,shearer,share,0.7258638609849791,2.0,0.8333333333333334,0.7142857142857143,0.95,17.0,1.0,0.0,0.0029320016632772283,3.0,2902,torgo_012542,shearer,shearer
False,rejected_low_confidence,broot,broot,boot,0.7772090526187106,1.0,0.8888888888888888,0.8,0.8500000000000001,27.0,1.0,0.0,0.008951310114992728,2.0,2906,torgo_012546,broot,broot
False,rejected_low_confidence,dota,dota,dot,0.7431699545597972,1.0,0.8571428571428571,0.75,0.9166666666666666,13.0,1.0,0.0,0.7431699545597972,1.0,2918,torgo_012558,dota,dota
False,no_candidate,patteatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatat,patteatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatat,,0.0,,,,,,,,,,2922,torgo_012562,patteatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatat,patteatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatat
False,no_candidate,bathe,bathe,,0.0,,,,,,,,,,2928,torgo_012568,bathe,bathe
False,no_candidate,hearerererererererererererererererererererererererererererererererererererererererererererererererererererererererererererererer,hearerererererererererererererererererererererererererererererererererererererererererererererererererererererererererererererer,,0.0,,,,,,,,,,2940,torgo_012580,hearerererererererererererererererererererererererererererererererererererererererererererererererererererererererererererererer,hearerererererererererererererererererererererererererererererererererererererererererererererererererererererererererererererer
False,no_candidate,nope,nope,,0.0,,,,,,,,,,2950,torgo_012590,nope,nope
False,rejected_low_confidence,shark,shark,hark,0.7725434567894323,1.0,0.8888888888888888,0.8,0.8928571428571428,12.0,1.0,0.0,0.01716608114191609,3.0,2958,torgo_012598,shark,shark
False,no_candidate,ateatatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatate,ateatatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatate,,0.0,,,,,,,,,,2964,torgo_012604,ateatatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatate,ateatatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatateatate
False,no_candidate,untapped,untapped,,0.0,,,,,,,,,,2965,torgo_012605,he further proposed grants of an untapped booketide,he further proposed grants of an untapped booketide
False,no_candidate,booketide,booketide,,0.0,,,,,,,,,,2965,torgo_012605,he further proposed grants of an untapped booketide,he further proposed grants of an untapped booketide
False,no_candidate,surgeon,surgeon,,0.0,,,,,,,,,,2976,torgo_012616,surgeon,surgeon
False,rejected_low_confidence,atch,atch,catch,0.7682533343546368,1.0,0.8888888888888888,0.8,0.8928571428571428,8.0,1.0,0.0,0.0013741354159910735,2.0,2983,torgo_012623,atch,atch
False,rejected_low_confidence,ecold,ecold,cold,0.7799502098581299,1.0,0.8888888888888888,0.8,0.9166666666666666,19.0,1.0,0.0,0.7799502098581299,1.0,2996,torgo_012636,ecold,ecold
False,rejected_low_confidence,barned,barned,barn,0.676210123456099,2.0,0.8,0.6666666666666667,0.8095238095238094,12.0,1.0,0.0,0.03549959662554514,4.0,3004,torgo_012644,barned,barned
True,accepted,hilll,hill,,0.833257742503718,1.0,0.8888888888888888,0.8,1.0,12.0,1.0,1.0,0.833257742503718,1.0,3006,torgo_012646,hilll,hill
False,rejected_low_confidence,heating,heating,hitting,0.6851653475842877,2.0,0.7142857142857143,0.7142857142857143,0.85,14.0,1.0,0.0,0.04277339187186513,2.0,3012,torgo_012652,heating,heating
False,rejected_low_confidence,built,built,build,0.6969244091703847,1.0,0.8,0.8,0.75,12.0,0.0,0.0,0.6969244091703847,1.0,3022,torgo_012662,a little boy has just built his dog a doghouse,a little boy has just built his dog a doghouse
False,no_candidate,doghouse,doghouse,,0.0,,,,,,,,,,3022,torgo_012662,a little boy has just built his dog a doghouse,a little boy has just built his dog a doghouse
False,rejected_low_confidence,bitch,bitch,witch,0.7547290607173767,1.0,0.8,0.8,0.8125,34.0,1.0,0.0,0.7547290607173767,1.0,3025,torgo_012665,bitch,bitch
False,rejected_low_confidence,humm,humm,hum,0.7506386948846704,1.0,0.8571428571428571,0.75,1.0,12.0,1.0,0.0,0.7506386948846704,1.0,3032,torgo_012672,humm,humm
False,rejected_low_confidence,peating,peating,pitting,0.6851653475842877,2.0,0.7142857142857143,0.7142857142857143,0.85,14.0,1.0,0.0,0.0020148708831597695,3.0,3034,torgo_012674,peating,peating
False,no_candidate,atkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,atkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,,0.0,,,,,,,,,,3037,torgo_012677,atkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,atkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
False,rejected_low_confidence,spin,spin,spain,0.7765939190128591,1.0,0.8888888888888888,0.8,0.9166666666666666,14.0,1.0,0.0,0.032428203195189576,4.0,3040,torgo_012680,spin,spin
False,rejected_low_confidence,chopped,chopped,capped,0.6441782427795453,2.0,0.7692307692307693,0.7142857142857143,0.7678571428571428,8.0,0.0,0.0,0.6441782427795453,1.0,3041,torgo_012681,chopped,chopped
False,rejected_low_confidence,oscarre,oscarre,oscar,0.7220672663132418,2.0,0.8333333333333334,0.7142857142857143,0.95,12.0,1.0,0.0,0.7220672663132418,1.0,3045,torgo_012685,oscarre,oscarre
False,rejected_low_confidence,oscarre,oscarre,oscar,0.7220672663132418,2.0,0.8333333333333334,0.7142857142857143,0.95,12.0,1.0,0.0,0.7220672663132418,1.0,3046,torgo_012686,oscarre,oscarre
False,rejected_low_confidence,storn,storn,torn,0.7781384760591542,1.0,0.8888888888888888,0.8,0.8928571428571428,20.0,1.0,0.0,0.022761100411638036,4.0,3051,torgo_012691,storn,storn
False,rejected_low_confidence,feeting,feeting,meeting,0.7564395747600418,1.0,0.8571428571428571,0.8571428571428572,0.8125,5.0,0.5,0.0,0.007182856632205414,3.0,3054,torgo_012694,feeting,feeting
False,no_candidate,vattexxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,vattexxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,,0.0,,,,,,,,,,3057,torgo_012697,vattexxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,vattexxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
False,rejected_low_confidence,kinn,kinn,kind,0.6856342867355891,1.0,0.75,0.75,0.8500000000000001,8.0,0.5,0.0,0.6856342867355891,1.0,3067,torgo_012707,kinn,kinn
False,rejected_low_confidence,kilol,kilol,kilo,0.7849272523461924,1.0,0.8888888888888888,0.8,1.0,14.0,1.0,0.0,0.7849272523461924,1.0,3071,torgo_012711,kilol,kilol
