audio_path,file_name,file_stem,extension,speaker,condition,gender,session,valid_audio,audio_error,sample_rate,channels,frames,duration,silent_audio,too_short_or_long,clipping_ratio,audio_hash,transcript_path,has_transcript,transcript,transcript_length,word_count,duplicate_audio,usable
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0422.wav,0422.wav,0422,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,16800.0,1.05,False,False,0.0,c24800d076bb755af39d89667f33feb8bc7f4c049dd917419bb9e887e6556384,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0423.wav,0423.wav,0423,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,14400.0,0.9,False,False,0.0,c8f94b30750c3f4cc60d742879a24b914e08adead0cfceb65f6649f103ac4c03,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0424.wav,0424.wav,0424,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,48000.0,3.0,False,False,0.0,fb22120e9b5889f6e7894b2ca0df25cb5a15cefe31edf32af3a2b6dcb9e3e203,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0425.wav,0425.wav,0425,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,21600.0,1.35,False,False,0.0,7037874c4f0162870dbd94ccf08f4fa1b477bce401f815b0f37e38662ace067c,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0426.wav,0426.wav,0426,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,19200.0,1.2,False,False,0.0,fcdfed41692177bf5f6f7d21694230c1fe68d5ebceacd971edc003d62cf13989,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0427.wav,0427.wav,0427,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,21600.0,1.35,False,False,0.0,8ee56350db92af356d417c4608db8284bddd631146b4df8413c91df84c52028b,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0428.wav,0428.wav,0428,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,21600.0,1.35,False,False,0.0,4ad57d2ddaf79953bd32f755825d88e64e9c0b8cd3cba021b83d386d990eac9f,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0429.wav,0429.wav,0429,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,19200.0,1.2,False,False,0.0,790253fe940ef44ab7b438c9c5c292aeb71e5bbec85063ead12380bcac5fafad,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0430.wav,0430.wav,0430,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,19319.0,1.2074375,False,False,0.0,b7db703038587778542dce81896a5383b657cf1ad2c7f67e88d71c5d493c7c28,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0431.wav,0431.wav,0431,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,40800.0,2.55,False,False,0.0,dd77fda9a1a8b6e78bd7b370bd4081916160705258a4ffd7a4cb8bf8dc9d05ca,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0432.wav,0432.wav,0432,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,43200.0,2.7,False,False,0.0,c61f0f13b1344a55d6c5090b0a679f3f0540d4608cd04f378b42a81da6d126c4,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0433.wav,0433.wav,0433,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,19200.0,1.2,False,False,0.0,40c2d34d290b5ec7900ba64205d467050d3c92a2858fb3a3873e833c2c18f3da,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0434.wav,0434.wav,0434,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,24000.0,1.5,False,False,0.0,48cb7d9ea6b46a81d4ef666dc7520efa01919ffca59c031ab6ec203522c99d7c,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0435.wav,0435.wav,0435,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,19200.0,1.2,False,False,0.0,7669e87b4c25fd695e65a77baef40a355f40981340785014c6b1e03d8e6997e4,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0436.wav,0436.wav,0436,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,16800.0,1.05,False,False,0.0,cbc8841f2f83bacc33635c6bb64d261d5613dab049d10fdbb4b368e0df754a7b,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0437.wav,0437.wav,0437,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,14400.0,0.9,False,False,0.0,71518549e99d60cfa05ea950344357aaea04ab6e7704b714916d35b58cb11049,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0438.wav,0438.wav,0438,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,62400.0,3.9,False,False,0.0,7f70a8eebc39076b7d528c63e9e677377042abeb018c5fdc9871f7c7cfcbf02d,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0439.wav,0439.wav,0439,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,24000.0,1.5,False,False,0.0,f5fe28252657d3baffac0f78d66191a317eeae1dec593774e08065e945214ac9,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0440.wav,0440.wav,0440,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,14400.0,0.9,False,False,0.0,501a8ffbdbae494e6d769977ca4cf629ada1ba09d197fd53300d79a9f5104a22,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0441.wav,0441.wav,0441,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,14400.0,0.9,False,False,0.0,198d808e560acf024a3deeb316cb6aac7c5986067b287b9bfa28a2804009f677,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0442.wav,0442.wav,0442,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,14400.0,0.9,False,False,0.0,23af5a53f01ad3468fd539ce79ab06fd991f23f42f7ed382b6a85248bebfccdc,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0443.wav,0443.wav,0443,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,12000.0,0.75,False,False,0.0,0492f1308536a361f4b2281adc0b472b1838a7ed768e37bacff50d4d1bd46173,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0444.wav,0444.wav,0444,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,31200.0,1.95,False,False,0.0,2b178d2f5088d0b34c5c81950d778d139abfc9c58596d138ee8a232fc6c19d28,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session3\wav_arrayMic\0061.wav,0061.wav,0061,.wav,F03,dysarthric,female,Session3,True,,16000.0,1.0,26400.0,1.65,False,False,0.0,b8923411ee68e6b1f7846f650d91a9e23c74e228634e428bc6beae2c56e9c24a,E:\AI_Project\TORGO_DATASET\F\F03\Session3\prompts\0061.txt,True,fork,4,1,True,False
E:\AI_Project\TORGO_DATASET\F\F03\Session3\wav_arrayMic\0062.wav,0062.wav,0062,.wav,F03,dysarthric,female,Session3,True,,16000.0,1.0,26400.0,1.65,False,False,0.0,b8923411ee68e6b1f7846f650d91a9e23c74e228634e428bc6beae2c56e9c24a,E:\AI_Project\TORGO_DATASET\F\F03\Session3\prompts\0062.txt,True,cork,4,1,True,False
E:\AI_Project\TORGO_DATASET\F\F03\Session3\wav_arrayMic\0148.wav,0148.wav,0148,.wav,F03,dysarthric,female,Session3,False,,16000.0,1.0,2400.0,0.15,False,True,0.0,49db59724b99f9c773989fed9e1e1839017e27d7b56484fb4e5aa4053a7f524b,E:\AI_Project\TORGO_DATASET\F\F03\Session3\prompts\0148.txt,True,shoot,5,1,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0165.wav,0165.wav,0165,.wav,FC01,control,female,Session1,True,,16000.0,1.0,26400.0,1.65,False,False,0.0,83df8223f140fee7494890b0327dcdca840d9de7d37db67b91523d00b969ad5f,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0166.wav,0166.wav,0166,.wav,FC01,control,female,Session1,True,,16000.0,1.0,43200.0,2.7,False,False,0.0,5fb09749e6e391ec0ea9ccafab4ddfad095c8b130c8079f116709e7881a559d9,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0167.wav,0167.wav,0167,.wav,FC01,control,female,Session1,True,,16000.0,1.0,45600.0,2.85,False,False,0.0,b2c6678b729c449cb2292ebea6d6a7251520b75cfad54b5f8960bd5c53155917,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0168.wav,0168.wav,0168,.wav,FC01,control,female,Session1,True,,16000.0,1.0,38400.0,2.4,False,False,0.0,6bbab75bb46989374237e556796caf7606c5a8d8ace0eb777bddcbed96aa94e2,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0169.wav,0169.wav,0169,.wav,FC01,control,female,Session1,True,,16000.0,1.0,43200.0,2.7,False,False,0.0,6b02e9349620363ba280ca7dedc616a18d6ffb3425a4712347774f690e52a532,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0170.wav,0170.wav,0170,.wav,FC01,control,female,Session1,True,,16000.0,1.0,50400.0,3.15,False,False,0.0,e3c402c931cc98126d71d0ae1d5edd9cb1d77e8e2f88d4508b521bee2836ed01,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0171.wav,0171.wav,0171,.wav,FC01,control,female,Session1,True,,16000.0,1.0,48000.0,3.0,False,False,0.0,a9d708456c357e548a9216ec5fefb35c131220684b384e9329afe79c8d42ee7f,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0172.wav,0172.wav,0172,.wav,FC01,control,female,Session1,True,,16000.0,1.0,40800.0,2.55,False,False,0.0,769602336bbb6025b32542fd835ebc786e992eb0e59e7693c8a02c47e2281449,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0173.wav,0173.wav,0173,.wav,FC01,control,female,Session1,True,,16000.0,1.0,36000.0,2.25,False,False,0.0,f53b4b78c0cc218e372b4bc571c32039eeb32e99d6f169f20099baacf0bdee4f,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0174.wav,0174.wav,0174,.wav,FC01,control,female,Session1,True,,16000.0,1.0,74400.0,4.65,False,False,0.0,60f7b7076ab106f16be99145755cc8868bb528fe77c56cc9c86a57042c88f07b,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0175.wav,0175.wav,0175,.wav,FC01,control,female,Session1,True,,16000.0,1.0,24000.0,1.5,False,False,0.0,4dd6ce894435607c39386f65aedfe96037236140733396b3f535b71c80ce3ed5,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0176.wav,0176.wav,0176,.wav,FC01,control,female,Session1,True,,16000.0,1.0,52800.0,3.3,False,False,0.0,c65c11b873b8bc6257f2f8b4318a1ce8ab7a6f0d7ca65e9db69e2fc1c3ef0acc,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0177.wav,0177.wav,0177,.wav,FC01,control,female,Session1,True,,16000.0,1.0,50400.0,3.15,False,False,0.0,05e71d331b1d3c35f5e4234bb50b609e9d00d60e779310ea8541796eb1a3c0ee,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0178.wav,0178.wav,0178,.wav,FC01,control,female,Session1,True,,16000.0,1.0,48000.0,3.0,False,False,0.0,4db0151853b1cb8b27624b348fc6e5c7bfd698ea4c558054d81c46dfd4130aad,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0179.wav,0179.wav,0179,.wav,FC01,control,female,Session1,True,,16000.0,1.0,69600.0,4.35,False,False,0.0,626f25e4aa7f7681a3476760cc2a553b477d4bfa3555cbe80fb7ba289da9ca99,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0180.wav,0180.wav,0180,.wav,FC01,control,female,Session1,True,,16000.0,1.0,43200.0,2.7,False,False,0.0,44064312fda480894d9ede8f1686605a4b57b223b82bbddb383e974624add51a,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0181.wav,0181.wav,0181,.wav,FC01,control,female,Session1,True,,16000.0,1.0,67200.0,4.2,False,False,0.0,2e5716358fe107f4196afa63e50a9e991bec41d676d85026d270bee988143088,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0182.wav,0182.wav,0182,.wav,FC01,control,female,Session1,True,,16000.0,1.0,43200.0,2.7,False,False,0.0,f94d9520ef92f6faf89fc32e61e2ce7f4aa6e81954d6dfc2dc1bc14b80331781,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0183.wav,0183.wav,0183,.wav,FC01,control,female,Session1,True,,16000.0,1.0,43200.0,2.7,False,False,0.0,11f618050cfca65ccb56f477aea1cf8dbfd8c46a0e59ffe7dc744f86e14c0d46,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0184.wav,0184.wav,0184,.wav,FC01,control,female,Session1,True,,16000.0,1.0,52800.0,3.3,False,False,0.0,02a4333732eca7e1c247c28cca6b712b61c6ef09b707e5e9a2c5c94dd6e3a801,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0185.wav,0185.wav,0185,.wav,FC01,control,female,Session1,True,,16000.0,1.0,43200.0,2.7,False,False,0.0,8348a773cf79f6f73d7794f37862bdeac723118ff6536ded2232723c08f68442,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0186.wav,0186.wav,0186,.wav,FC01,control,female,Session1,True,,16000.0,1.0,76800.0,4.8,False,False,0.0,e4aaae12a9564c0c24d34a0fb4e659c90fe513a52caacc172c619dfd31fa5e22,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0187.wav,0187.wav,0187,.wav,FC01,control,female,Session1,True,,16000.0,1.0,36000.0,2.25,False,False,0.0,0ebe9e5b78881825a562c8b7f8394d1f9ea55f38268c8f5c9a02a523fd3f9cb0,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0188.wav,0188.wav,0188,.wav,FC01,control,female,Session1,True,,16000.0,1.0,64800.0,4.05,False,False,0.0,c74fae1e43d68ec9c533343413df3ed086196d6b991366746323344e67e93571,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0189.wav,0189.wav,0189,.wav,FC01,control,female,Session1,True,,16000.0,1.0,45600.0,2.85,False,False,0.0,e836d41fd3a0dd6966e34d3c106b2335b166c20edf7590f14e8f83fce1da37df,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0190.wav,0190.wav,0190,.wav,FC01,control,female,Session1,True,,16000.0,1.0,74400.0,4.65,False,False,0.0,22c667943f6fb6938cbe6f5811d0f0fcba6d160c8968dfa0422391b9a999f685,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0191.wav,0191.wav,0191,.wav,FC01,control,female,Session1,True,,16000.0,1.0,69600.0,4.35,False,False,0.0,98d4edee3979248b85dbdad382f848e01ad36f48875ee01547cfed4c903c69ac,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0192.wav,0192.wav,0192,.wav,FC01,control,female,Session1,True,,16000.0,1.0,72000.0,4.5,False,False,0.0,a3868d51158110d75a74290f9d904d227ddcca937f6a27d917d5a0259fcd84a4,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0193.wav,0193.wav,0193,.wav,FC01,control,female,Session1,True,,16000.0,1.0,55200.0,3.45,False,False,0.0,2c5ff619c64a2dab8aed17589b1987150765aa9647ec6dddead25b6d054b8dee,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0194.wav,0194.wav,0194,.wav,FC01,control,female,Session1,True,,16000.0,1.0,62400.0,3.9,False,False,0.0,228d8a8d9e89b624be2af806a3587e38a11d5f3161c5e316576483fe13fc3b0d,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0195.wav,0195.wav,0195,.wav,FC01,control,female,Session1,True,,16000.0,1.0,40800.0,2.55,False,False,0.0,eb3d9b558b0869678cfb981c4bf5790eb578d1eb0bc03b68c6a6666f492a11e5,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0196.wav,0196.wav,0196,.wav,FC01,control,female,Session1,True,,16000.0,1.0,64800.0,4.05,False,False,0.0,0e3df5b83e8bf9e4974ee3ca078d25e1bc52b1c3173727aab1c618cadfde9ce6,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0197.wav,0197.wav,0197,.wav,FC01,control,female,Session1,True,,16000.0,1.0,57600.0,3.6,False,False,0.0,e5c6662e4dbb2c8e9373001339448a450c08d79252abcae6a7e806cb5b0adef4,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0198.wav,0198.wav,0198,.wav,FC01,control,female,Session1,True,,16000.0,1.0,50400.0,3.15,False,False,0.0,2ae44d0d83340b118a25057b08943f11bc5ee7f3c4955d478802795b2ac72543,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0199.wav,0199.wav,0199,.wav,FC01,control,female,Session1,True,,16000.0,1.0,72000.0,4.5,False,False,0.0,92b7e431371e6ba7dce97031cc3517655fc516098af978602cd1938d31e97347,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0200.wav,0200.wav,0200,.wav,FC01,control,female,Session1,True,,16000.0,1.0,69600.0,4.35,False,False,0.0,31a72c42d664931af5ba78243e4c5e3ecea52ce040fbcde8a783cfa1ccd0a4a1,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0201.wav,0201.wav,0201,.wav,FC01,control,female,Session1,True,,16000.0,1.0,74400.0,4.65,False,False,0.0,968f94ca8fbefaf0cfa96b25ca155e9552c520945863f25eb92de3b20a20f3c7,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0202.wav,0202.wav,0202,.wav,FC01,control,female,Session1,True,,16000.0,1.0,100800.0,6.3,False,False,0.0,363bf9caefb4b6b01c3fde88fb5c20ee1ecd1a18f6960da29289def2457659cc,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0203.wav,0203.wav,0203,.wav,FC01,control,female,Session1,True,,16000.0,1.0,40800.0,2.55,False,False,0.0,0df83fc8dab0b9bedac7dd262edba4636ccc97556826b6984dc36aace8443796,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0204.wav,0204.wav,0204,.wav,FC01,control,female,Session1,True,,16000.0,1.0,62400.0,3.9,False,False,0.0,e461764eddbd60ca2fe2de87537ee6888dfa969f11036017222b650b39143fa5,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0205.wav,0205.wav,0205,.wav,FC01,control,female,Session1,True,,16000.0,1.0,45600.0,2.85,False,False,0.0,58c33c0d94158d2d8af10b2c6455f6b1993d678af22457c9e8da446acbca82ab,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0206.wav,0206.wav,0206,.wav,FC01,control,female,Session1,True,,16000.0,1.0,146400.0,9.15,False,False,0.0,9adc7be0cac96bd57dbb532f74c20db01def044e243eb221905d8b7233469ede,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0207.wav,0207.wav,0207,.wav,FC01,control,female,Session1,True,,16000.0,1.0,72000.0,4.5,False,False,0.0,d90b72d804e2bb0ef75054e026f24a07e8a14312e9b19b52856a21ac15506bad,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0208.wav,0208.wav,0208,.wav,FC01,control,female,Session1,True,,16000.0,1.0,48000.0,3.0,False,False,0.0,832c97a11c47cb0517c3cd2be6eee65701eb93f7d25f2851b5a10b6eb39b8f1f,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0209.wav,0209.wav,0209,.wav,FC01,control,female,Session1,True,,16000.0,1.0,76800.0,4.8,False,False,0.0,b08695b430f8d89f14ace012a0b7350a8cf41a55cfab8a768362a5a810af4221,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0210.wav,0210.wav,0210,.wav,FC01,control,female,Session1,True,,16000.0,1.0,38400.0,2.4,False,False,0.0,61d04eec6f8ec2cd637338bca9453fe2e3f7b3dcb60dd4f13ddd152dd04f5e30,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0211.wav,0211.wav,0211,.wav,FC01,control,female,Session1,True,,16000.0,1.0,62400.0,3.9,False,False,0.0,8af71c04285eda0181d8b666fc29df665b937ef3f17c6ec0a3c05dc234f87fc0,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0212.wav,0212.wav,0212,.wav,FC01,control,female,Session1,True,,16000.0,1.0,50400.0,3.15,False,False,0.0,c91f208f0e63fc48cc6ff81369d4054758272a409072b5a3e160a5ca70d7e87e,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0213.wav,0213.wav,0213,.wav,FC01,control,female,Session1,True,,16000.0,1.0,45600.0,2.85,False,False,0.0,97aef0f4cd143a6bf3e3b1f1753709628b4f52e11c5790de56cbdd117ed2c5e5,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0214.wav,0214.wav,0214,.wav,FC01,control,female,Session1,True,,16000.0,1.0,45600.0,2.85,False,False,0.0,38208ffc9a420dd62e8a70363c2fef68b603aafb305060dcc583eba2306336bd,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0215.wav,0215.wav,0215,.wav,FC01,control,female,Session1,True,,16000.0,1.0,45600.0,2.85,False,False,0.0,2985272732a7a3d5f87b934dc1593169c039a6909dee37fbc4f43b866ac23675,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0216.wav,0216.wav,0216,.wav,FC01,control,female,Session1,True,,16000.0,1.0,28800.0,1.8,False,False,0.0,dc6e85b2fc6406514bcdf1a35fb49870080edf92e599a49597234ee2094eb01d,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0217.wav,0217.wav,0217,.wav,FC01,control,female,Session1,True,,16000.0,1.0,43200.0,2.7,False,False,0.0,5a67f36f05536eaa9d18daf810b73e92eed374e076f1334b2ad901685b8ffffc,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0218.wav,0218.wav,0218,.wav,FC01,control,female,Session1,True,,16000.0,1.0,43200.0,2.7,False,False,0.0,b43dd5067509678628b501fa35c2cb82db5fbea723373815a41a58e5286e2a63,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0219.wav,0219.wav,0219,.wav,FC01,control,female,Session1,True,,16000.0,1.0,43200.0,2.7,False,False,0.0,27096eb09f386321b998e57760f543d13b3f5b6996b1b38c82d314b91cc0ac78,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0220.wav,0220.wav,0220,.wav,FC01,control,female,Session1,True,,16000.0,1.0,33600.0,2.1,False,False,0.0,0e29049e38b1bccacb3c1b4f18a153d5fe19425ca529e7b43528351685aa09e0,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0221.wav,0221.wav,0221,.wav,FC01,control,female,Session1,True,,16000.0,1.0,60000.0,3.75,False,False,0.0,2bef8cd5abe7f94b23734e46e1db8307098398c00bf9691d333a30eb823afe14,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0222.wav,0222.wav,0222,.wav,FC01,control,female,Session1,True,,16000.0,1.0,69600.0,4.35,False,False,0.0,d0dd2be26ecb4b3ab8e63d9a5974c252ca00ab570eea89c28736777c69286e35,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0223.wav,0223.wav,0223,.wav,FC01,control,female,Session1,True,,16000.0,1.0,48000.0,3.0,False,False,0.0,b1e0c7aa2c89f219e21ad23104a78cdeee4a187daaf1534a2701ff067c36d52f,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0224.wav,0224.wav,0224,.wav,FC01,control,female,Session1,True,,16000.0,1.0,45600.0,2.85,False,False,0.0,83da2a64bbc473aabaeb6f44cbb266af0ad3fee5a02d6167eebc39cf5e1e1792,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0225.wav,0225.wav,0225,.wav,FC01,control,female,Session1,True,,16000.0,1.0,40800.0,2.55,False,False,0.0,9bda8a47b726c7bea193cdcdb6040fa8d746117c7336af69d5ab28fd8af3f715,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0226.wav,0226.wav,0226,.wav,FC01,control,female,Session1,True,,16000.0,1.0,43200.0,2.7,False,False,0.0,42e31405e0ddfad132baa7569780149f8f27b5c6853c448a35c20c6adfcab0a8,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0227.wav,0227.wav,0227,.wav,FC01,control,female,Session1,True,,16000.0,1.0,43200.0,2.7,False,False,0.0,cbbd1c664b2f9d5900891891716a0d79e36151600068828cae19d7e9f6e059e0,,False,,0,0,False,False
